bookingId,user_id,flightId,bookingDate,statusId_x,name,email,phone,total_payment,last_payment_date,total_claim_amount,claim_count,origin,destination,departureTime,arrivalTime,statusId_y,claim_ratio,days_to_departure
4015,754,180,2025-01-25 15:36:09.717520,8,Julie Watts,user754@example.com,(719)982-5103x43627,261.3,2025-01-27 10:36:09.717520,0.0,0.0,New York,Rome,2025-01-27 19:12:09.717520,2025-01-28 00:03:09.717520,2,0.0,2
4016,948,212,2025-11-10 16:36:09.717520,8,Thomas Jackson,user948@example.com,6614788586,105.11,2025-11-11 03:36:09.717520,0.0,0.0,New York,Rome,2024-12-09 21:55:09.717520,2024-12-10 01:08:09.717520,2,0.0,-336
4017,481,41,2025-05-10 05:36:09.717520,8,Sarah Davis,user481@example.com,(691)661-3626x3358,535.38,2025-05-11 09:36:09.717520,0.0,0.0,London,Rome,2025-07-22 21:35:09.717520,2025-07-22 23:35:09.717520,2,0.0,73
4018,1075,318,2025-09-13 04:36:09.717520,8,Shawn Nelson,user1075@example.com,001-811-769-0912x0214,560.86,2025-09-13 13:36:09.717520,0.0,0.0,New York,Baku,2025-01-05 01:38:09.717520,2025-01-05 07:04:09.717520,2,0.0,-252
4019,806,179,2025-04-23 23:36:09.717520,8,Molly Foster,user806@example.com,685.992.0310x4482,734.11,2025-04-24 01:36:09.717520,0.0,0.0,New York,Paris,2025-02-18 08:06:09.717520,2025-02-18 13:00:09.717520,2,0.0,-65
4020,508,153,2025-05-18 18:36:09.717520,10,Henry Beard,user508@example.com,3634251783,174.93,2025-05-19 22:36:09.717520,0.0,0.0,Paris,Dubai,2025-09-11 21:41:09.717520,2025-09-12 04:41:09.717520,2,0.0,116
4021,599,382,2025-03-23 19:36:09.717520,8,Julie Clark,user599@example.com,+1-666-387-0621x153,503.77,2025-03-24 14:36:09.717520,0.0,0.0,New York,Paris,2025-07-16 22:01:09.717520,2025-07-17 06:50:09.717520,2,0.0,115
4022,150,406,2025-05-06 05:36:09.717520,8,Erik Wilson,user150@example.com,573-413-7047x5019,570.9,2025-05-07 15:36:09.717520,172.67,1.0,Madrid,London,2025-10-11 15:26:09.717520,2025-10-11 20:18:09.717520,2,0.3024522683482221,158
4023,1167,476,2025-10-05 04:36:09.717520,8,Catherine Herrera,user1167@example.com,(441)704-5019,666.07,2025-10-05 05:36:09.717520,0.0,0.0,Paris,Rome,2025-08-31 09:39:09.717520,2025-08-31 14:15:09.717520,3,0.0,-35
4024,1245,125,2025-11-26 18:36:09.717520,8,Logan Young,user1245@example.com,889.265.1606x262,746.6,2025-11-26 21:36:09.717520,448.27,1.0,Toronto,Paris,2025-11-28 15:55:09.717520,2025-11-28 17:30:09.717520,2,0.6004152156442539,1
4025,924,146,2025-03-26 04:36:09.717520,10,Michael Doyle,user924@example.com,321-683-0898,183.81,2025-03-27 19:36:09.717520,0.0,0.0,Berlin,Rome,2024-12-12 08:01:09.717520,2024-12-12 13:01:09.717520,2,0.0,-104
4026,840,136,2024-12-09 02:36:09.717520,8,Mia Scott,user840@example.com,+1-769-714-9926x828,323.79,2024-12-11 07:36:09.717520,0.0,0.0,Madrid,Istanbul,2025-05-18 08:30:09.717520,2025-05-18 15:50:09.717520,2,0.0,160
4027,1150,88,2025-02-12 17:36:09.717520,8,Paul Morse,user1150@example.com,557.395.9652,55.2,2025-02-15 09:36:09.717520,0.0,0.0,Berlin,Istanbul,2025-09-15 11:58:09.717520,2025-09-15 19:40:09.717520,2,0.0,214
4028,673,257,2025-07-03 14:36:09.717520,8,Jenny Richards,user673@example.com,494.798.3695x338,453.56,2025-07-06 09:36:09.717520,0.0,0.0,Istanbul,New York,2025-07-27 08:09:09.717520,2025-07-27 14:17:09.717520,5,0.0,23
4029,977,371,2025-03-22 04:36:09.717520,8,William Martinez,user977@example.com,4973189034,522.22,2025-03-23 08:36:09.717520,0.0,0.0,Rome,Dubai,2025-05-18 00:57:09.717520,2025-05-18 08:49:09.717520,3,0.0,56
4030,1092,329,2025-08-25 04:36:09.717520,10,Jessica Duncan,user1092@example.com,778.850.2277x6605,57.56,2025-08-25 16:36:09.717520,0.0,0.0,Madrid,Toronto,2025-05-13 09:02:09.717520,2025-05-13 16:11:09.717520,2,0.0,-104
4031,553,52,2025-04-06 15:36:09.717520,8,Cynthia Ortiz,user553@example.com,810.537.2073,478.33,2025-04-08 18:36:09.717520,0.0,0.0,Paris,London,2025-02-28 23:37:09.717520,2025-03-01 03:24:09.717520,5,0.0,-37
4032,17,458,2025-09-19 00:36:09.717520,8,Tara Acosta MD,user17@example.com,(410)229-9544x5416,333.85,2025-09-20 21:36:09.717520,0.0,0.0,Rome,Madrid,2025-07-19 18:50:09.717520,2025-07-19 21:02:09.717520,2,0.0,-62
4033,355,59,2025-08-02 11:36:09.717520,8,Edwin Tanner,user355@example.com,574-270-2701x14210,101.82,2025-08-05 09:36:09.717520,0.0,0.0,Madrid,Toronto,2025-01-28 23:33:09.717520,2025-01-29 03:49:09.717520,1,0.0,-186
4034,618,461,2025-08-22 21:36:09.717520,8,Laura Hobbs,user618@example.com,592-451-1847,51.96,2025-08-25 02:36:09.717520,0.0,0.0,Istanbul,London,2025-02-19 07:55:09.717520,2025-02-19 09:08:09.717520,3,0.0,-185
4035,846,190,2025-05-22 01:36:09.717520,8,Eric Morris,user846@example.com,001-262-920-2230x793,514.74,2025-05-24 21:36:09.717520,0.0,0.0,Rome,Istanbul,2024-12-04 02:23:09.717520,2024-12-04 09:34:09.717520,2,0.0,-169
4036,271,440,2025-02-02 11:36:09.717520,8,Thomas Hamilton,user271@example.com,+1-928-794-7292x88108,546.65,2025-02-05 02:36:09.717520,0.0,0.0,Rome,Toronto,2025-08-22 09:52:09.717520,2025-08-22 13:15:09.717520,2,0.0,200
4037,88,155,2025-04-22 04:36:09.717520,8,Andrew White,user88@example.com,427-726-8509x7732,487.81,2025-04-24 03:36:09.717520,0.0,0.0,Rome,Istanbul,2025-11-10 18:06:09.717520,2025-11-10 19:45:09.717520,5,0.0,202
4038,624,196,2025-01-01 14:36:09.717520,8,Alexandra Beasley,user624@example.com,680.980.8395x965,533.65,2025-01-03 15:36:09.717520,0.0,0.0,Rome,Paris,2025-05-19 15:40:09.717520,2025-05-19 18:13:09.717520,2,0.0,138
4039,458,291,2024-12-27 10:36:09.717520,8,Kimberly Baker,user458@example.com,(393)482-0519x290,89.76,2024-12-29 16:36:09.717520,0.0,0.0,Paris,New York,2025-05-12 01:58:09.717520,2025-05-12 07:16:09.717520,2,0.0,135
4040,729,55,2025-02-07 13:36:09.717520,8,Dr. Sarah Cuevas PhD,user729@example.com,912-903-3210,322.43,2025-02-10 01:36:09.717520,1019.94,1.0,Paris,Berlin,2024-12-13 07:48:09.717520,2024-12-13 15:09:09.717520,2,3.163291257017027,-57
4041,946,171,2025-06-19 21:36:09.717520,8,Robert Stone,user946@example.com,523-553-6806,246.91,2025-06-22 04:36:09.717520,0.0,0.0,Dubai,Istanbul,2025-01-10 21:14:09.717520,2025-01-11 00:18:09.717520,2,0.0,-161
4042,1219,201,2025-03-07 20:36:09.717520,8,John Turner,user1219@example.com,703.876.9429x3236,715.61,2025-03-08 02:36:09.717520,0.0,0.0,Berlin,Baku,2025-05-30 02:40:09.717520,2025-05-30 08:09:09.717520,2,0.0,83
4043,966,494,2024-12-02 03:36:09.717520,10,Laura Thomas,user966@example.com,(605)326-0769,770.02,2024-12-04 06:36:09.717520,0.0,0.0,New York,Istanbul,2025-05-23 06:15:09.717520,2025-05-23 15:00:09.717520,1,0.0,172
4044,162,473,2025-09-20 05:36:09.717520,8,Jennifer Wright,user162@example.com,(211)200-8454x76074,490.26,2025-09-22 00:36:09.717520,0.0,0.0,Rome,New York,2025-09-05 01:58:09.717520,2025-09-05 08:22:09.717520,2,0.0,-16
4045,141,134,2025-11-26 21:36:09.717520,8,Andrea Lamb,user141@example.com,584-616-2956,785.53,2025-11-29 05:36:09.717520,0.0,0.0,Toronto,Rome,2025-01-21 00:42:09.717520,2025-01-21 08:42:09.717520,3,0.0,-310
4046,388,133,2025-11-21 20:36:09.717520,8,Warren Tyler,user388@example.com,001-464-717-1113x7973,371.45,2025-11-23 01:36:09.717520,0.0,0.0,Madrid,Dubai,2025-11-05 06:45:09.717520,2025-11-05 14:47:09.717520,2,0.0,-17
4047,454,44,2025-01-06 17:36:09.717520,10,Angela Taylor,user454@example.com,+1-860-569-4634x65921,190.33,2025-01-08 18:36:09.717520,0.0,0.0,Berlin,Toronto,2024-12-05 08:28:09.717520,2024-12-05 14:27:09.717520,2,0.0,-33
4048,1128,190,2024-12-24 16:36:09.717520,8,James Ross,user1128@example.com,(378)546-2337x644,256.13,2024-12-25 03:36:09.717520,0.0,0.0,Rome,Istanbul,2024-12-04 02:23:09.717520,2024-12-04 09:34:09.717520,2,0.0,-21
4049,376,98,2025-06-26 15:36:09.717520,10,Carla Moore,user376@example.com,001-459-617-2183,404.9,2025-06-28 12:36:09.717520,0.0,0.0,Madrid,Toronto,2025-05-18 22:20:09.717520,2025-05-19 06:37:09.717520,2,0.0,-39
4050,278,18,2025-04-06 16:36:09.717520,8,Melissa Johnson,user278@example.com,001-729-430-2040x6800,452.03,2025-04-07 09:36:09.717520,0.0,0.0,Istanbul,Rome,2025-07-10 16:05:09.717520,2025-07-10 17:51:09.717520,5,0.0,94
4051,600,94,2025-04-14 23:36:09.717520,8,John Wolfe,user600@example.com,385-417-1566,482.24,2025-04-17 22:36:09.717520,0.0,0.0,Rome,Berlin,2025-05-23 19:32:09.717520,2025-05-24 01:07:09.717520,1,0.0,38
4052,221,10,2025-05-03 17:36:09.717520,8,Paul Myers,user221@example.com,(600)731-0982x2194,309.95,2025-05-06 13:36:09.717520,0.0,0.0,Istanbul,Paris,2025-08-31 09:51:09.717520,2025-08-31 13:20:09.717520,2,0.0,119
4053,1187,213,2025-08-16 09:36:09.717520,8,Sara Neal,user1187@example.com,853.257.1325,790.47,2025-08-18 20:36:09.717520,0.0,0.0,Dubai,Paris,2025-03-25 14:45:09.717520,2025-03-25 17:03:09.717520,3,0.0,-144
4054,812,401,2025-09-02 10:36:09.717520,8,Jeffrey Edwards,user812@example.com,903.220.0071x3030,651.62,2025-09-04 20:36:09.717520,0.0,0.0,London,New York,2025-09-16 10:25:09.717520,2025-09-16 19:00:09.717520,2,0.0,13
4055,643,364,2025-11-27 14:36:09.717520,8,Brooke Stein,user643@example.com,+1-221-434-6599x393,773.32,2025-11-29 11:36:09.717520,0.0,0.0,Istanbul,Paris,2025-01-13 16:03:09.717520,2025-01-14 00:38:09.717520,2,0.0,-318
4056,575,196,2025-09-24 11:36:09.717520,8,David Johnson,user575@example.com,8309856541,564.21,2025-09-24 20:36:09.717520,0.0,0.0,Rome,Paris,2025-05-19 15:40:09.717520,2025-05-19 18:13:09.717520,2,0.0,-128
4057,184,332,2025-11-05 01:36:09.717520,8,Peter Nelson,user184@example.com,001-983-226-0797x031,795.84,2025-11-07 19:36:09.717520,0.0,0.0,Madrid,Paris,2025-04-09 16:57:09.717520,2025-04-09 19:56:09.717520,2,0.0,-210
4058,586,33,2025-07-26 18:36:09.717520,8,Laura Reese,user586@example.com,7234899644,576.65,2025-07-26 20:36:09.717520,157.94,1.0,New York,Baku,2025-01-16 17:46:09.717520,2025-01-17 01:17:09.717520,2,0.27389230902627243,-192
4059,77,155,2025-03-16 20:36:09.717520,8,Robert Martinez,user77@example.com,(748)823-7767,51.08,2025-03-19 15:36:09.717520,0.0,0.0,Rome,Istanbul,2025-11-10 18:06:09.717520,2025-11-10 19:45:09.717520,5,0.0,238
4060,468,275,2025-06-05 11:36:09.717520,8,Sierra Thompson,user468@example.com,(327)558-1712x5196,635.3,2025-06-07 23:36:09.717520,0.0,0.0,Paris,Madrid,2025-09-09 19:40:09.717520,2025-09-10 03:12:09.717520,2,0.0,96
4061,1146,313,2025-04-22 23:36:09.717520,8,Ann Patrick,user1146@example.com,(660)642-9932,270.05,2025-04-24 13:36:09.717520,0.0,0.0,Istanbul,Baku,2025-09-07 02:48:09.717520,2025-09-07 05:58:09.717520,2,0.0,137
4062,372,230,2025-05-22 09:36:09.717520,10,Antonio Stewart,user372@example.com,(966)773-9466x193,53.5,2025-05-24 17:36:09.717520,0.0,0.0,Madrid,Baku,2025-10-10 21:51:09.717520,2025-10-11 05:02:09.717520,2,0.0,141
4063,327,102,2025-03-12 14:36:09.717520,8,Tiffany Wood,user327@example.com,388.826.3210x0498,728.11,2025-03-13 21:36:09.717520,0.0,0.0,Berlin,Baku,2024-12-28 03:54:09.717520,2024-12-28 07:34:09.717520,5,0.0,-75
4064,314,320,2025-03-29 10:36:09.717520,8,Brittany Fisher,user314@example.com,864-366-9138,656.61,2025-03-29 20:36:09.717520,0.0,0.0,New York,London,2025-10-30 21:43:09.717520,2025-10-31 01:17:09.717520,2,0.0,215
4065,276,170,2025-06-24 04:36:09.717520,11,Kevin Davis,user276@example.com,621.680.9315x34214,413.3,2025-06-26 08:36:09.717520,0.0,0.0,Baku,Istanbul,2025-08-02 23:03:09.717520,2025-08-03 01:34:09.717520,3,0.0,39
4066,442,105,2024-12-05 17:36:09.717520,8,Emma Williams,user442@example.com,(295)299-8465x0613,299.98,2024-12-06 16:36:09.717520,0.0,0.0,Toronto,Baku,2025-02-15 15:27:09.717520,2025-02-15 20:32:09.717520,6,0.0,71
4067,405,130,2025-06-28 00:36:09.717520,8,Dr. Richard Ortega,user405@example.com,727-298-5793x988,693.99,2025-06-28 06:36:09.717520,0.0,0.0,Toronto,Dubai,2025-02-15 01:10:09.717520,2025-02-15 09:32:09.717520,2,0.0,-133
4068,252,344,2025-07-08 00:36:09.717520,8,Morgan Perry,user252@example.com,651-762-6832x211,530.71,2025-07-10 10:36:09.717520,0.0,0.0,New York,Baku,2025-08-25 12:29:09.717520,2025-08-25 15:21:09.717520,2,0.0,48
4069,22,225,2025-07-06 14:36:09.717520,8,Debra Foster,user22@example.com,001-999-813-7929x2592,664.98,2025-07-08 16:36:09.717520,0.0,0.0,Rome,London,2025-02-08 11:54:09.717520,2025-02-08 20:38:09.717520,3,0.0,-149
4070,1249,313,2025-05-26 20:36:09.717520,8,Joseph Cooper,user1249@example.com,572.691.5626,61.56,2025-05-29 06:36:09.717520,0.0,0.0,Istanbul,Baku,2025-09-07 02:48:09.717520,2025-09-07 05:58:09.717520,2,0.0,103
4071,117,89,2025-04-22 06:36:09.717520,8,Jasmine Johnson,user117@example.com,(654)484-9733x60721,211.1,2025-04-24 05:36:09.717520,0.0,0.0,New York,Rome,2024-12-07 00:28:09.717520,2024-12-07 08:34:09.717520,2,0.0,-137
4072,115,41,2025-02-26 17:36:09.717520,8,Tammy Williams,user115@example.com,001-451-977-0562x17719,333.61,2025-03-01 05:36:09.717520,0.0,0.0,London,Rome,2025-07-22 21:35:09.717520,2025-07-22 23:35:09.717520,2,0.0,146
4073,1139,395,2025-04-12 01:36:09.717520,8,Gregory Dudley,user1139@example.com,9792743139,298.9,2025-04-14 05:36:09.717520,0.0,0.0,London,Madrid,2025-11-20 15:08:09.717520,2025-11-20 22:34:09.717520,2,0.0,222
4074,60,111,2025-04-18 08:36:09.717520,10,Taylor Johnson,user60@example.com,001-969-784-1445,68.35,2025-04-20 22:36:09.717520,0.0,0.0,Dubai,Istanbul,2025-11-16 18:35:09.717520,2025-11-17 00:25:09.717520,3,0.0,212
4075,270,24,2025-02-04 03:36:09.717520,8,Beth Harper,user270@example.com,997.439.5380x8112,443.86,2025-02-06 16:36:09.717520,0.0,0.0,New York,Madrid,2025-03-19 04:24:09.717520,2025-03-19 09:09:09.717520,2,0.0,43
4076,140,485,2025-09-24 09:36:09.717520,8,Brittany Stewart,user140@example.com,289.621.8206,218.12,2025-09-24 17:36:09.717520,0.0,0.0,London,Dubai,2025-05-07 10:20:09.717520,2025-05-07 15:28:09.717520,2,0.0,-140
4077,34,47,2025-07-21 08:36:09.717520,8,Kristen Young,user34@example.com,753-986-2048,353.91,2025-07-22 13:36:09.717520,0.0,0.0,Baku,London,2025-10-21 00:29:09.717520,2025-10-21 05:31:09.717520,1,0.0,91
4078,335,339,2025-02-05 19:36:09.717520,8,Kendra Reyes,user335@example.com,731.275.0751x8360,383.54,2025-02-08 18:36:09.717520,0.0,0.0,Paris,Madrid,2025-05-09 23:38:09.717520,2025-05-10 04:25:09.717520,2,0.0,93
4079,765,30,2025-07-13 09:36:09.717520,8,Mathew Gutierrez,user765@example.com,487-397-5706x342,265.87,2025-07-15 07:36:09.717520,122.95,1.0,Dubai,Baku,2025-11-10 07:17:09.717520,2025-11-10 09:20:09.717520,2,0.46244405160416746,119
4080,531,339,2025-09-06 00:36:09.717520,8,Roy Solis,user531@example.com,001-328-223-8282,328.91,2025-09-08 07:36:09.717520,0.0,0.0,Paris,Madrid,2025-05-09 23:38:09.717520,2025-05-10 04:25:09.717520,2,0.0,-120
4081,209,426,2025-08-01 06:36:09.717520,8,Gabriela Whitney,user209@example.com,7942981631,411.79,2025-08-03 02:36:09.717520,0.0,0.0,Dubai,Paris,2025-01-13 13:44:09.717520,2025-01-13 16:21:09.717520,3,0.0,-200
4082,1015,165,2025-04-12 23:36:09.717520,8,Danielle Meyer,user1015@example.com,001-935-761-0291x55348,689.56,2025-04-14 15:36:09.717520,0.0,0.0,Paris,Madrid,2025-02-14 05:36:09.717520,2025-02-14 11:30:09.717520,6,0.0,-58
4083,1231,480,2025-03-03 18:36:09.717520,8,James Harris,user1231@example.com,320.691.7286x0681,198.37,2025-03-06 09:36:09.717520,0.0,0.0,Toronto,Paris,2024-12-11 03:06:09.717520,2024-12-11 04:27:09.717520,5,0.0,-83
4084,737,328,2025-09-03 17:36:09.717520,8,Frank Reyes,user737@example.com,312.676.0370x32093,294.27,2025-09-04 05:36:09.717520,0.0,0.0,Toronto,London,2025-10-17 08:03:09.717520,2025-10-17 16:06:09.717520,6,0.0,43
4085,903,79,2025-11-12 01:36:09.717520,8,Amy Perry,user903@example.com,+1-883-336-7622x133,548.88,2025-11-14 15:36:09.717520,0.0,0.0,Dubai,London,2025-10-15 03:37:09.717520,2025-10-15 11:14:09.717520,2,0.0,-28
4086,696,259,2025-01-01 15:36:09.717520,8,Karen Petersen,user696@example.com,+1-572-627-9562x809,512.0,2025-01-04 10:36:09.717520,0.0,0.0,London,Rome,2025-02-22 15:56:09.717520,2025-02-22 20:18:09.717520,5,0.0,52
4087,1227,21,2025-09-26 08:36:09.717520,8,Leslie Ball,user1227@example.com,7246655241,110.74,2025-09-26 23:36:09.717520,0.0,0.0,New York,Baku,2025-10-02 21:07:09.717520,2025-10-02 22:14:09.717520,5,0.0,6
4088,808,389,2025-08-30 19:36:09.717520,8,Michael Clark,user808@example.com,386-914-1977x290,270.88,2025-08-31 08:36:09.717520,0.0,0.0,Madrid,Baku,2025-10-10 17:04:09.717520,2025-10-11 00:28:09.717520,1,0.0,40
4089,1039,372,2025-02-13 17:36:09.717520,8,Tabitha Johnston,user1039@example.com,796-529-4850x61752,699.55,2025-02-13 18:36:09.717520,0.0,0.0,Toronto,London,2025-05-02 21:14:09.717520,2025-05-03 01:44:09.717520,2,0.0,78
4090,385,232,2025-09-19 12:36:09.717520,8,Ashley Duke,user385@example.com,001-835-561-2732x2118,796.08,2025-09-20 20:36:09.717520,229.58,1.0,Baku,Dubai,2025-06-09 19:23:09.717520,2025-06-09 20:45:09.717520,3,0.2883881016983218,-102
4091,205,67,2025-01-12 12:36:09.717520,11,Jamie Mccarthy,user205@example.com,775-774-2374x070,239.67,2025-01-14 10:36:09.717520,0.0,0.0,London,Baku,2024-12-23 18:06:09.717520,2024-12-23 20:35:09.717520,2,0.0,-20
4092,245,272,2025-07-23 02:36:09.717520,8,Lucas Dixon,user245@example.com,244-749-7781x798,572.93,2025-07-24 21:36:09.717520,0.0,0.0,Madrid,Toronto,2025-07-22 17:49:09.717520,2025-07-22 23:52:09.717520,1,0.0,-1
4093,710,353,2025-09-09 23:36:09.717520,8,John Jackson,user710@example.com,884-617-1104x733,111.12,2025-09-09 23:36:09.717520,0.0,0.0,London,Istanbul,2025-08-13 00:17:09.717520,2025-08-13 06:53:09.717520,6,0.0,-28
4094,103,343,2025-01-07 00:36:09.717520,10,Stephanie Benson,user103@example.com,9874077001,653.88,2025-01-07 04:36:09.717520,0.0,0.0,Rome,London,2025-02-10 10:10:09.717520,2025-02-10 18:21:09.717520,5,0.0,34
4095,993,150,2025-11-20 11:36:09.717520,8,Stacy George,user993@example.com,329.680.1976,454.75,2025-11-22 18:36:09.717520,0.0,0.0,Berlin,Madrid,2025-06-30 15:48:09.717520,2025-06-30 19:38:09.717520,2,0.0,-143
4096,462,307,2025-02-15 21:36:09.717520,8,Hannah Kent,user462@example.com,855.361.2127x6862,171.92,2025-02-17 19:36:09.717520,0.0,0.0,Rome,Berlin,2025-09-25 10:12:09.717520,2025-09-25 11:28:09.717520,2,0.0,221
4097,516,356,2025-05-30 15:36:09.717520,8,Christopher Wyatt,user516@example.com,(887)760-4295x948,530.15,2025-06-02 01:36:09.717520,0.0,0.0,Rome,Baku,2025-03-17 04:45:09.717520,2025-03-17 12:44:09.717520,1,0.0,-75
4098,225,253,2025-01-21 15:36:09.717520,8,Alyssa Blankenship,user225@example.com,807-547-7695x69061,150.62,2025-01-22 02:36:09.717520,0.0,0.0,London,Paris,2025-06-04 02:50:09.717520,2025-06-04 05:02:09.717520,3,0.0,133
4099,1009,485,2025-06-17 09:36:09.717520,8,Derek Taylor,user1009@example.com,902-674-6614x273,274.39,2025-06-18 20:36:09.717520,0.0,0.0,London,Dubai,2025-05-07 10:20:09.717520,2025-05-07 15:28:09.717520,2,0.0,-41
4100,452,286,2025-07-20 15:36:09.717520,8,Lisa Owens,user452@example.com,927.709.3872x77888,515.88,2025-07-21 01:36:09.717520,0.0,0.0,Madrid,London,2025-06-30 08:49:09.717520,2025-06-30 16:21:09.717520,3,0.0,-21
4101,739,439,2025-04-27 14:36:09.717520,8,Karen Lamb,user739@example.com,720-842-4901x26848,330.75,2025-04-28 21:36:09.717520,0.0,0.0,London,Istanbul,2024-12-07 08:44:09.717520,2024-12-07 09:54:09.717520,2,0.0,-142
4102,770,91,2025-06-11 07:36:09.717520,8,Rodney Clark,user770@example.com,917-287-5128x31159,220.36,2025-06-12 20:36:09.717520,0.0,0.0,Berlin,Toronto,2025-08-05 01:03:09.717520,2025-08-05 06:23:09.717520,5,0.0,54
4103,534,303,2025-10-26 22:36:09.717520,9,Michael Ford,user534@example.com,8859557899,635.97,2025-10-27 13:36:09.717520,0.0,0.0,Dubai,Berlin,2025-03-05 11:23:09.717520,2025-03-05 18:13:09.717520,2,0.0,-236
4104,394,466,2025-03-10 09:36:09.717520,8,Jenna Bowers,user394@example.com,754-902-6640,602.43,2025-03-13 06:36:09.717520,308.51,1.0,Istanbul,Baku,2025-01-02 17:33:09.717520,2025-01-03 02:24:09.717520,2,0.5121092907059742,-67
4105,1106,419,2025-03-10 16:36:09.717520,11,Dr. Michelle Cummings,user1106@example.com,970-366-3546x03440,658.18,2025-03-11 16:36:09.717520,0.0,0.0,London,Baku,2025-06-21 06:55:09.717520,2025-06-21 11:22:09.717520,2,0.0,102
4106,603,155,2025-07-14 10:36:09.717520,8,Michael Fernandez,user603@example.com,991.927.1205x0255,289.44,2025-07-14 23:36:09.717520,0.0,0.0,Rome,Istanbul,2025-11-10 18:06:09.717520,2025-11-10 19:45:09.717520,5,0.0,119
4107,1063,256,2025-08-18 05:36:09.717520,8,Carmen Nicholson,user1063@example.com,001-378-630-7601x0624,658.22,2025-08-20 10:36:09.717520,0.0,0.0,Dubai,Toronto,2025-06-29 00:28:09.717520,2025-06-29 02:36:09.717520,6,0.0,-51
4108,678,7,2025-04-18 00:36:09.717520,8,Jessica Campbell,user678@example.com,312-966-9695x6064,732.8,2025-04-20 06:36:09.717520,44.29,1.0,Toronto,Rome,2025-09-21 17:21:09.717520,2025-09-21 19:23:09.717520,2,0.06043941048034935,156
4109,341,6,2025-06-10 05:36:09.717520,8,Alex Rodriguez,user341@example.com,(562)662-1749x3435,150.35,2025-06-11 15:36:09.717520,0.0,0.0,Berlin,Baku,2025-07-24 03:43:09.717520,2025-07-24 10:48:09.717520,2,0.0,43
4110,1040,351,2025-05-27 12:36:09.717520,8,Andrew Conrad,user1040@example.com,001-222-489-0800x294,525.46,2025-05-27 21:36:09.717520,0.0,0.0,Paris,Berlin,2025-05-03 08:28:09.717520,2025-05-03 11:09:09.717520,6,0.0,-25
4111,642,98,2025-11-15 00:36:09.717520,8,James Schmidt,user642@example.com,(546)264-1060x621,52.16,2025-11-15 16:36:09.717520,0.0,0.0,Madrid,Toronto,2025-05-18 22:20:09.717520,2025-05-19 06:37:09.717520,2,0.0,-181
4112,373,204,2025-07-07 06:36:09.717520,8,Stephanie Edwards,user373@example.com,433.269.5095x656,255.35,2025-07-08 01:36:09.717520,0.0,0.0,Toronto,Paris,2025-05-14 06:06:09.717520,2025-05-14 09:09:09.717520,2,0.0,-55
4113,328,486,2025-10-03 09:36:09.717520,8,Christina Mitchell,user328@example.com,360-701-6061x57448,537.16,2025-10-06 05:36:09.717520,0.0,0.0,Baku,Dubai,2025-09-16 11:47:09.717520,2025-09-16 18:45:09.717520,3,0.0,-17
4114,478,138,2025-03-05 00:36:09.717520,10,Jay Davis,user478@example.com,678.878.1317x060,348.56,2025-03-05 03:36:09.717520,0.0,0.0,Berlin,Paris,2025-01-15 23:42:09.717520,2025-01-16 02:10:09.717520,2,0.0,-49
4115,972,164,2025-02-25 15:36:09.717520,10,David Williams,user972@example.com,(695)772-1255x860,78.3,2025-02-27 11:36:09.717520,0.0,0.0,Paris,London,2025-09-15 16:40:09.717520,2025-09-15 21:17:09.717520,2,0.0,202
4116,1162,79,2024-12-08 23:36:09.717520,8,Sheila Jones,user1162@example.com,001-597-846-9534x009,251.74,2024-12-10 19:36:09.717520,0.0,0.0,Dubai,London,2025-10-15 03:37:09.717520,2025-10-15 11:14:09.717520,2,0.0,310
4117,818,179,2025-09-03 12:36:09.717520,8,Zachary Howard,user818@example.com,001-704-312-4521x70890,406.14,2025-09-04 07:36:09.717520,0.0,0.0,New York,Paris,2025-02-18 08:06:09.717520,2025-02-18 13:00:09.717520,2,0.0,-198
4118,1239,69,2024-12-15 06:36:09.717520,8,Patrick Greer,user1239@example.com,+1-711-262-5641,82.67,2024-12-18 02:36:09.717520,0.0,0.0,Baku,London,2025-07-05 17:47:09.717520,2025-07-06 01:50:09.717520,2,0.0,202
4119,323,78,2025-09-29 19:36:09.717520,8,Evelyn Shelton,user323@example.com,319-224-5213,88.47,2025-10-01 00:36:09.717520,0.0,0.0,Madrid,New York,2024-12-14 22:57:09.717520,2024-12-15 06:43:09.717520,2,0.0,-289
4120,661,474,2025-06-28 16:36:09.717520,8,John Rogers,user661@example.com,(888)235-9365,541.35,2025-06-29 05:36:09.717520,0.0,0.0,Baku,Madrid,2025-10-01 17:37:09.717520,2025-10-01 22:40:09.717520,3,0.0,95
4121,1212,163,2025-05-11 07:36:09.717520,8,Sarah Bennett,user1212@example.com,(800)794-3609x934,745.7,2025-05-13 09:36:09.717520,0.0,0.0,Istanbul,Berlin,2025-10-25 07:14:09.717520,2025-10-25 08:17:09.717520,3,0.0,166
4122,824,120,2025-07-11 17:36:09.717520,8,Amanda Ray,user824@example.com,001-311-600-2489,721.15,2025-07-13 12:36:09.717520,0.0,0.0,Istanbul,Paris,2025-05-18 00:20:09.717520,2025-05-18 08:38:09.717520,2,0.0,-55
4123,316,331,2025-06-27 15:36:09.717520,9,Debra Black,user316@example.com,+1-534-683-0374,249.76,2025-06-30 01:36:09.717520,0.0,0.0,London,New York,2024-12-30 04:02:09.717520,2024-12-30 11:37:09.717520,2,0.0,-180
